listing_id,entire_home_or_apt,year-month,season,percentage_of_nights_available
2243045,True,2024-02,Winter-24,1.0
2243045,True,2024-03,Spring-24,1.0
2281775,True,2023-03,Spring-23,0.0
2281775,True,2023-04,Spring-23,0.5
2281775,True,2023-05,Spring-23,0.613
2281775,True,2023-06,Summer-23,1.0
2281775,True,2023-07,Summer-23,0.806
2281775,True,2023-08,Summer-23,1.0
2281775,True,2023-09,Fall-23,1.0
2281775,True,2023-10,Fall-23,1.0
2281775,True,2023-11,Fall-23,1.0
2281775,True,2023-12,Winter-23,0.548
2281775,True,2024-01,Winter-24,0.0
2281775,True,2024-02,Winter-24,0.0
2281775,True,2024-03,Spring-24,0.0
2291626,True,2023-03,Spring-23,0.222
2291626,True,2023-04,Spring-23,0.2
2291626,True,2023-05,Spring-23,0.677
2291626,True,2023-06,Summer-23,0.567
2291626,True,2023-07,Summer-23,0.742
2291626,True,2023-08,Summer-23,1.0
2291626,True,2023-09,Fall-23,1.0
2291626,True,2023-10,Fall-23,1.0
2291626,True,2023-11,Fall-23,1.0
2291626,True,2023-12,Winter-23,0.548
2291626,True,2024-01,Winter-24,0.0
2291626,True,2024-02,Winter-24,0.0
2291626,True,2024-03,Spring-24,0.0
2332736,True,2023-03,Spring-23,0.222
2332736,True,2023-04,Spring-23,0.5
2332736,True,2023-05,Spring-23,0.871
2332736,True,2023-06,Summer-23,0.9
2332736,True,2023-07,Summer-23,1.0
2332736,True,2023-08,Summer-23,0.935
2332736,True,2023-09,Fall-23,1.0
2332736,True,2023-10,Fall-23,1.0
2332736,True,2023-11,Fall-23,1.0
2332736,True,2023-12,Winter-23,1.0
2332736,True,2024-01,Winter-24,1.0
2332736,True,2024-02,Winter-24,1.0
2332736,True,2024-03,Spring-24,1.0
2362319,False,2023-03,Spring-23,0.0
2362319,False,2023-04,Spring-23,0.0
2362319,False,2023-05,Spring-23,0.0
2362319,False,2023-06,Summer-23,0.0
2362319,False,2023-07,Summer-23,0.0
2362319,False,2023-08,Summer-23,0.0
2362319,False,2023-09,Fall-23,0.0
2362319,False,2023-10,Fall-23,0.0
2362319,False,2023-11,Fall-23,0.0
2362319,False,2023-12,Winter-23,0.0
2362319,False,2024-01,Winter-24,0.0
2362319,False,2024-02,Winter-24,0.0
2362319,False,2024-03,Spring-24,0.0
2368159,True,2023-03,Spring-23,0.0
2368159,True,2023-04,Spring-23,0.767
2368159,True,2023-05,Spring-23,0.548
2368159,True,2023-06,Summer-23,0.233
2368159,True,2023-07,Summer-23,0.548
2368159,True,2023-08,Summer-23,1.0
2368159,True,2023-09,Fall-23,1.0
2368159,True,2023-10,Fall-23,1.0
2368159,True,2023-11,Fall-23,1.0
2368159,True,2023-12,Winter-23,1.0
2368159,True,2024-01,Winter-24,1.0
2368159,True,2024-02,Winter-24,1.0
2368159,True,2024-03,Spring-24,1.0
2390685,True,2023-03,Spring-23,0.0
2390685,True,2023-04,Spring-23,0.233
2390685,True,2023-05,Spring-23,0.323
2390685,True,2023-06,Summer-23,0.7
2390685,True,2023-07,Summer-23,0.677
2390685,True,2023-08,Summer-23,0.839
2390685,True,2023-09,Fall-23,1.0
2390685,True,2023-10,Fall-23,1.0
2390685,True,2023-11,Fall-23,1.0
2390685,True,2023-12,Winter-23,0.548
2390685,True,2024-01,Winter-24,0.0
2390685,True,2024-02,Winter-24,0.0
2390685,True,2024-03,Spring-24,0.0
2396456,False,2023-03,Spring-23,0.889
2396456,False,2023-04,Spring-23,1.0
2396456,False,2023-05,Spring-23,1.0
2396456,False,2023-06,Summer-23,0.667
2396456,False,2023-07,Summer-23,0.0
2396456,False,2023-08,Summer-23,0.0
2396456,False,2023-09,Fall-23,0.0
2396456,False,2023-10,Fall-23,0.0
2396456,False,2023-11,Fall-23,0.0
2396456,False,2023-12,Winter-23,0.0
2396456,False,2024-01,Winter-24,0.0
2396456,False,2024-02,Winter-24,0.0
2396456,False,2024-03,Spring-24,0.0
2423668,True,2023-03,Spring-23,0.0
2423668,True,2023-04,Spring-23,0.0
2423668,True,2023-05,Spring-23,1.0
2423668,True,2023-06,Summer-23,1.0
2423668,True,2023-07,Summer-23,1.0
2423668,True,2023-08,Summer-23,0.0
2423668,True,2023-09,Fall-23,0.0
2423668,True,2023-10,Fall-23,0.0
2423668,True,2023-11,Fall-23,1.0
2423668,True,2023-12,Winter-23,1.0
2423668,True,2024-01,Winter-24,1.0
2423668,True,2024-02,Winter-24,1.0
2423668,True,2024-03,Spring-24,1.0
2440738,True,2023-03,Spring-23,0.556
2440738,True,2023-04,Spring-23,0.533
2440738,True,2023-05,Spring-23,0.806
2440738,True,2023-06,Summer-23,0.4
2440738,True,2023-07,Summer-23,0.935
2440738,True,2023-08,Summer-23,1.0
2440738,True,2023-09,Fall-23,1.0
2440738,True,2023-10,Fall-23,1.0
2440738,True,2023-11,Fall-23,1.0
2440738,True,2023-12,Winter-23,1.0
2440738,True,2024-01,Winter-24,1.0
2440738,True,2024-02,Winter-24,1.0
2440738,True,2024-03,Spring-24,1.0
2458957,True,2023-03,Spring-23,0.0
2458957,True,2023-04,Spring-23,0.033
2458957,True,2023-05,Spring-23,1.0
2458957,True,2023-06,Summer-23,0.8
2458957,True,2023-07,Summer-23,0.935
2458957,True,2023-08,Summer-23,0.806
2458957,True,2023-09,Fall-23,1.0
2458957,True,2023-10,Fall-23,1.0
2458957,True,2023-11,Fall-23,1.0
2458957,True,2023-12,Winter-23,1.0
2458957,True,2024-01,Winter-24,1.0
2458957,True,2024-02,Winter-24,1.0
2458957,True,2024-03,Spring-24,1.0
2460265,True,2023-03,Spring-23,0.0
2460265,True,2023-04,Spring-23,0.0
2460265,True,2023-05,Spring-23,1.0
2460265,True,2023-06,Summer-23,1.0
2460265,True,2023-07,Summer-23,1.0
2460265,True,2023-08,Summer-23,1.0
2460265,True,2023-09,Fall-23,1.0
2460265,True,2023-10,Fall-23,1.0
2460265,True,2023-11,Fall-23,1.0
2460265,True,2023-12,Winter-23,1.0
2460265,True,2024-01,Winter-24,1.0
2460265,True,2024-02,Winter-24,1.0
2460265,True,2024-03,Spring-24,1.0
2492977,True,2023-03,Spring-23,0.111
2492977,True,2023-04,Spring-23,0.467
2492977,True,2023-05,Spring-23,0.0
2492977,True,2023-06,Summer-23,0.0
2492977,True,2023-07,Summer-23,0.0
2492977,True,2023-08,Summer-23,0.0
2492977,True,2023-09,Fall-23,0.067
2492977,True,2023-10,Fall-23,0.0
2492977,True,2023-11,Fall-23,0.0
2492977,True,2023-12,Winter-23,0.0
2492977,True,2024-01,Winter-24,0.0
2492977,True,2024-02,Winter-24,0.0
2492977,True,2024-03,Spring-24,0.0
2545810,True,2023-03,Spring-23,0.0
2545810,True,2023-04,Spring-23,0.0
2545810,True,2023-05,Spring-23,1.0
2545810,True,2023-06,Summer-23,1.0
2545810,True,2023-07,Summer-23,1.0
2545810,True,2023-08,Summer-23,1.0
2545810,True,2023-09,Fall-23,1.0
2545810,True,2023-10,Fall-23,1.0
2545810,True,2023-11,Fall-23,1.0
2545810,True,2023-12,Winter-23,1.0
2545810,True,2024-01,Winter-24,1.0
2545810,True,2024-02,Winter-24,1.0
2545810,True,2024-03,Spring-24,1.0
2546099,True,2023-03,Spring-23,0.0
2546099,True,2023-04,Spring-23,0.0
2546099,True,2023-05,Spring-23,0.0
2546099,True,2023-06,Summer-23,0.2
2546099,True,2023-07,Summer-23,1.0
2546099,True,2023-08,Summer-23,1.0
2546099,True,2023-09,Fall-23,1.0
2546099,True,2023-10,Fall-23,1.0
2546099,True,2023-11,Fall-23,1.0
2546099,True,2023-12,Winter-23,1.0
2546099,True,2024-01,Winter-24,1.0
2546099,True,2024-02,Winter-24,1.0
2546099,True,2024-03,Spring-24,1.0
2559470,False,2023-03,Spring-23,1.0
2559470,False,2023-04,Spring-23,1.0
2559470,False,2023-05,Spring-23,1.0
2559470,False,2023-06,Summer-23,1.0
2559470,False,2023-07,Summer-23,1.0
2559470,False,2023-08,Summer-23,1.0
2559470,False,2023-09,Fall-23,0.567
2559470,False,2023-10,Fall-23,0.0
2559470,False,2023-11,Fall-23,0.0
2559470,False,2023-12,Winter-23,0.0
2559470,False,2024-01,Winter-24,0.0
2559470,False,2024-02,Winter-24,0.0
2559470,False,2024-03,Spring-24,0.0
2569391,True,2023-03,Spring-23,0.0
2569391,True,2023-04,Spring-23,0.4
2569391,True,2023-05,Spring-23,1.0
2569391,True,2023-06,Summer-23,1.0
2569391,True,2023-07,Summer-23,1.0
2569391,True,2023-08,Summer-23,1.0
2569391,True,2023-09,Fall-23,0.6
2569391,True,2023-10,Fall-23,0.0
2569391,True,2023-11,Fall-23,0.0
2569391,True,2023-12,Winter-23,0.0
2569391,True,2024-01,Winter-24,0.0
2569391,True,2024-02,Winter-24,0.0
2569391,True,2024-03,Spring-24,0.0
2575775,True,2023-03,Spring-23,0.333
2575775,True,2023-04,Spring-23,0.4
2575775,True,2023-05,Spring-23,0.871
2575775,True,2023-06,Summer-23,0.9
2575775,True,2023-07,Summer-23,1.0
2575775,True,2023-08,Summer-23,1.0
2575775,True,2023-09,Fall-23,0.6
2575775,True,2023-10,Fall-23,0.0
2575775,True,2023-11,Fall-23,0.0
2575775,True,2023-12,Winter-23,0.0
2575775,True,2024-01,Winter-24,0.0
2575775,True,2024-02,Winter-24,0.0
2575775,True,2024-03,Spring-24,0.0
2578371,True,2023-03,Spring-23,0.778
2578371,True,2023-04,Spring-23,1.0
2578371,True,2023-05,Spring-23,1.0
2578371,True,2023-06,Summer-23,0.0
2578371,True,2023-07,Summer-23,0.0
2578371,True,2023-08,Summer-23,0.0
2578371,True,2023-09,Fall-23,1.0
2578371,True,2023-10,Fall-23,1.0
2578371,True,2023-11,Fall-23,1.0
2578371,True,2023-12,Winter-23,1.0
2578371,True,2024-01,Winter-24,1.0
2578371,True,2024-02,Winter-24,1.0
2578371,True,2024-03,Spring-24,1.0
2593314,True,2023-03,Spring-23,0.0
2593314,True,2023-04,Spring-23,0.133
2593314,True,2023-05,Spring-23,0.387
2593314,True,2023-06,Summer-23,0.233
2593314,True,2023-07,Summer-23,0.097
2593314,True,2023-08,Summer-23,0.0
2593314,True,2023-09,Fall-23,0.0
2593314,True,2023-10,Fall-23,0.0
2593314,True,2023-11,Fall-23,0.0
2593314,True,2023-12,Winter-23,0.0
2593314,True,2024-01,Winter-24,0.0
2593314,True,2024-02,Winter-24,0.0
2593314,True,2024-03,Spring-24,0.0
2637543,True,2023-03,Spring-23,0.0
2637543,True,2023-04,Spring-23,0.0
2637543,True,2023-05,Spring-23,0.0
2637543,True,2023-06,Summer-23,0.0
2637543,True,2023-07,Summer-23,0.0
2637543,True,2023-08,Summer-23,0.0
2637543,True,2023-09,Fall-23,0.0
2637543,True,2023-10,Fall-23,0.0
2637543,True,2023-11,Fall-23,0.0
2637543,True,2023-12,Winter-23,0.0
2637543,True,2024-01,Winter-24,0.0
2637543,True,2024-02,Winter-24,0.0
2637543,True,2024-03,Spring-24,0.0
2660141,False,2023-03,Spring-23,0.0
2660141,False,2023-04,Spring-23,0.0
2660141,False,2023-05,Spring-23,0.0
2660141,False,2023-06,Summer-23,0.667
2660141,False,2023-07,Summer-23,0.613
2660141,False,2023-08,Summer-23,1.0
2660141,False,2023-09,Fall-23,1.0
2660141,False,2023-10,Fall-23,1.0
2660141,False,2023-11,Fall-23,1.0
2660141,False,2023-12,Winter-23,1.0
2660141,False,2024-01,Winter-24,1.0
2660141,False,2024-02,Winter-24,1.0
2660141,False,2024-03,Spring-24,1.0
2735985,True,2023-03,Spring-23,0.0
2735985,True,2023-04,Spring-23,0.3
2735985,True,2023-05,Spring-23,0.129
2735985,True,2023-06,Summer-23,0.0
2735985,True,2023-07,Summer-23,0.161
2735985,True,2023-08,Summer-23,0.387
2735985,True,2023-09,Fall-23,0.267
2735985,True,2023-10,Fall-23,0.677
2735985,True,2023-11,Fall-23,1.0
2735985,True,2023-12,Winter-23,1.0
2735985,True,2024-01,Winter-24,1.0
2735985,True,2024-02,Winter-24,1.0
2735985,True,2024-03,Spring-24,1.0
2880334,True,2023-03,Spring-23,0.889
2880334,True,2023-04,Spring-23,1.0
2880334,True,2023-05,Spring-23,1.0
2880334,True,2023-06,Summer-23,1.0
2880334,True,2023-07,Summer-23,1.0
2880334,True,2023-08,Summer-23,1.0
2880334,True,2023-09,Fall-23,1.0
2880334,True,2023-10,Fall-23,1.0
2880334,True,2023-11,Fall-23,1.0
2880334,True,2023-12,Winter-23,1.0
2880334,True,2024-01,Winter-24,1.0
2880334,True,2024-02,Winter-24,1.0
2880334,True,2024-03,Spring-24,1.0
2919433,True,2023-03,Spring-23,0.222
2919433,True,2023-04,Spring-23,0.567
2919433,True,2023-05,Spring-23,0.645
2919433,True,2023-06,Summer-23,0.767
2919433,True,2023-07,Summer-23,0.355
2919433,True,2023-08,Summer-23,1.0
2919433,True,2023-09,Fall-23,1.0
2919433,True,2023-10,Fall-23,1.0
2919433,True,2023-11,Fall-23,1.0
2919433,True,2023-12,Winter-23,1.0
2919433,True,2024-01,Winter-24,1.0
2919433,True,2024-02,Winter-24,1.0
2919433,True,2024-03,Spring-24,1.0
2950282,True,2023-03,Spring-23,0.0
2950282,True,2023-04,Spring-23,0.567
2950282,True,2023-05,Spring-23,0.645
2950282,True,2023-06,Summer-23,0.467
2950282,True,2023-07,Summer-23,0.581
2950282,True,2023-08,Summer-23,1.0
2950282,True,2023-09,Fall-23,0.767
2950282,True,2023-10,Fall-23,1.0
2950282,True,2023-11,Fall-23,1.0
2950282,True,2023-12,Winter-23,1.0
2950282,True,2024-01,Winter-24,1.0
2950282,True,2024-02,Winter-24,1.0
2950282,True,2024-03,Spring-24,1.0
2975954,True,2023-03,Spring-23,0.0
2975954,True,2023-04,Spring-23,0.3
2975954,True,2023-05,Spring-23,1.0
2975954,True,2023-06,Summer-23,0.633
2975954,True,2023-07,Summer-23,0.0
2975954,True,2023-08,Summer-23,0.645
2975954,True,2023-09,Fall-23,1.0
2975954,True,2023-10,Fall-23,1.0
2975954,True,2023-11,Fall-23,1.0
2975954,True,2023-12,Winter-23,1.0
2975954,True,2024-01,Winter-24,1.0
2975954,True,2024-02,Winter-24,1.0
2975954,True,2024-03,Spring-24,1.0
2988721,True,2023-03,Spring-23,0.0
2988721,True,2023-04,Spring-23,0.367
2988721,True,2023-05,Spring-23,0.613
2988721,True,2023-06,Summer-23,0.467
2988721,True,2023-07,Summer-23,0.0
2988721,True,2023-08,Summer-23,0.0
2988721,True,2023-09,Fall-23,0.0
2988721,True,2023-10,Fall-23,0.0
2988721,True,2023-11,Fall-23,0.0
2988721,True,2023-12,Winter-23,0.0
2988721,True,2024-01,Winter-24,0.0
2988721,True,2024-02,Winter-24,0.0
2988721,True,2024-03,Spring-24,0.0
3030636,True,2023-03,Spring-23,0.0
3030636,True,2023-04,Spring-23,0.333
3030636,True,2023-05,Spring-23,0.581
3030636,True,2023-06,Summer-23,0.567
3030636,True,2023-07,Summer-23,0.581
3030636,True,2023-08,Summer-23,1.0
3030636,True,2023-09,Fall-23,0.967
3030636,True,2023-10,Fall-23,0.774
3030636,True,2023-11,Fall-23,0.933
3030636,True,2023-12,Winter-23,0.548
3030636,True,2024-01,Winter-24,0.0
3030636,True,2024-02,Winter-24,0.0
3030636,True,2024-03,Spring-24,0.0
3059314,True,2023-03,Spring-23,0.0
3059314,True,2023-04,Spring-23,0.433
3059314,True,2023-05,Spring-23,0.742
3059314,True,2023-06,Summer-23,0.867
3059314,True,2023-07,Summer-23,0.871
3059314,True,2023-08,Summer-23,1.0
3059314,True,2023-09,Fall-23,1.0
3059314,True,2023-10,Fall-23,0.935
3059314,True,2023-11,Fall-23,1.0
3059314,True,2023-12,Winter-23,1.0
3059314,True,2024-01,Winter-24,1.0
3059314,True,2024-02,Winter-24,1.0
3059314,True,2024-03,Spring-24,0.952
3104395,True,2023-03,Spring-23,0.0
3104395,True,2023-04,Spring-23,0.0
3104395,True,2023-05,Spring-23,0.0
3104395,True,2023-06,Summer-23,0.0
3104395,True,2023-07,Summer-23,0.387
3104395,True,2023-08,Summer-23,1.0
3104395,True,2023-09,Fall-23,1.0
3104395,True,2023-10,Fall-23,1.0
3104395,True,2023-11,Fall-23,1.0
3104395,True,2023-12,Winter-23,1.0
3104395,True,2024-01,Winter-24,1.0
3104395,True,2024-02,Winter-24,1.0
3104395,True,2024-03,Spring-24,1.0
3122190,True,2023-03,Spring-23,0.778
3122190,True,2023-04,Spring-23,0.867
3122190,True,2023-05,Spring-23,0.742
3122190,True,2023-06,Summer-23,0.133
3122190,True,2023-07,Summer-23,0.516
3122190,True,2023-08,Summer-23,1.0
3122190,True,2023-09,Fall-23,0.6
3122190,True,2023-10,Fall-23,0.0
3122190,True,2023-11,Fall-23,0.0
3122190,True,2023-12,Winter-23,0.0
3122190,True,2024-01,Winter-24,0.0
3122190,True,2024-02,Winter-24,0.0
3122190,True,2024-03,Spring-24,0.0
3133331,True,2023-03,Spring-23,0.667
3133331,True,2023-04,Spring-23,0.833
3133331,True,2023-05,Spring-23,1.0
3133331,True,2023-06,Summer-23,0.9
3133331,True,2023-07,Summer-23,1.0
3133331,True,2023-08,Summer-23,0.968
3133331,True,2023-09,Fall-23,0.6
3133331,True,2023-10,Fall-23,0.0
3133331,True,2023-11,Fall-23,0.0
3133331,True,2023-12,Winter-23,0.0
3133331,True,2024-01,Winter-24,0.0
3133331,True,2024-02,Winter-24,0.0
3133331,True,2024-03,Spring-24,0.0
3146964,True,2023-03,Spring-23,0.556
3146964,True,2023-04,Spring-23,0.233
3146964,True,2023-05,Spring-23,0.806
3146964,True,2023-06,Summer-23,0.267
3146964,True,2023-07,Summer-23,0.0
3146964,True,2023-08,Summer-23,0.742
3146964,True,2023-09,Fall-23,1.0
3146964,True,2023-10,Fall-23,1.0
3146964,True,2023-11,Fall-23,0.767
3146964,True,2023-12,Winter-23,0.548
3146964,True,2024-01,Winter-24,0.0
3146964,True,2024-02,Winter-24,0.0
3146964,True,2024-03,Spring-24,0.0
3147877,True,2023-03,Spring-23,0.0
3147877,True,2023-04,Spring-23,0.0
3147877,True,2023-05,Spring-23,0.0
3147877,True,2023-06,Summer-23,0.0
3147877,True,2023-07,Summer-23,0.0
3147877,True,2023-08,Summer-23,0.0
3147877,True,2023-09,Fall-23,0.0
3147877,True,2023-10,Fall-23,0.0
3147877,True,2023-11,Fall-23,0.0
3147877,True,2023-12,Winter-23,0.0
3147877,True,2024-01,Winter-24,0.0
3147877,True,2024-02,Winter-24,0.0
3147877,True,2024-03,Spring-24,0.0
3186591,True,2023-03,Spring-23,0.0
3186591,True,2023-04,Spring-23,0.0
3186591,True,2023-05,Spring-23,0.0
3186591,True,2023-06,Summer-23,0.0
3186591,True,2023-07,Summer-23,0.0
3186591,True,2023-08,Summer-23,0.0
3186591,True,2023-09,Fall-23,0.0
3186591,True,2023-10,Fall-23,0.0
3186591,True,2023-11,Fall-23,0.0
3186591,True,2023-12,Winter-23,0.0
3186591,True,2024-01,Winter-24,0.0
3186591,True,2024-02,Winter-24,0.0
3186591,True,2024-03,Spring-24,0.0
3198698,True,2023-03,Spring-23,0.0
3198698,True,2023-04,Spring-23,0.367
3198698,True,2023-05,Spring-23,1.0
3198698,True,2023-06,Summer-23,0.667
3198698,True,2023-07,Summer-23,0.0
3198698,True,2023-08,Summer-23,0.0
3198698,True,2023-09,Fall-23,0.0
3198698,True,2023-10,Fall-23,0.0
3198698,True,2023-11,Fall-23,0.0
3198698,True,2023-12,Winter-23,0.0
3198698,True,2024-01,Winter-24,0.0
3198698,True,2024-02,Winter-24,0.0
3198698,True,2024-03,Spring-24,0.0
3246662,False,2023-03,Spring-23,0.0
3246662,False,2023-04,Spring-23,0.0
3246662,False,2023-05,Spring-23,1.0
3246662,False,2023-06,Summer-23,0.7
3246662,False,2023-07,Summer-23,0.0
3246662,False,2023-08,Summer-23,1.0
3246662,False,2023-09,Fall-23,1.0
3246662,False,2023-10,Fall-23,1.0
3246662,False,2023-11,Fall-23,1.0
3246662,False,2023-12,Winter-23,1.0
3246662,False,2024-01,Winter-24,1.0
3246662,False,2024-02,Winter-24,1.0
3246662,False,2024-03,Spring-24,1.0
3264176,True,2023-03,Spring-23,0.0
3264176,True,2023-04,Spring-23,0.167
3264176,True,2023-05,Spring-23,0.452
3264176,True,2023-06,Summer-23,0.467
3264176,True,2023-07,Summer-23,1.0
3264176,True,2023-08,Summer-23,0.903
3264176,True,2023-09,Fall-23,1.0
3264176,True,2023-10,Fall-23,1.0
3264176,True,2023-11,Fall-23,1.0
3264176,True,2023-12,Winter-23,1.0
3264176,True,2024-01,Winter-24,1.0
3264176,True,2024-02,Winter-24,1.0
3264176,True,2024-03,Spring-24,1.0
3280928,True,2023-03,Spring-23,0.0
3280928,True,2023-04,Spring-23,0.767
3280928,True,2023-05,Spring-23,0.581
3280928,True,2023-06,Summer-23,0.9
3280928,True,2023-07,Summer-23,0.516
3280928,True,2023-08,Summer-23,1.0
3280928,True,2023-09,Fall-23,1.0
3280928,True,2023-10,Fall-23,1.0
3280928,True,2023-11,Fall-23,1.0
3280928,True,2023-12,Winter-23,1.0
3280928,True,2024-01,Winter-24,1.0
3280928,True,2024-02,Winter-24,1.0
3280928,True,2024-03,Spring-24,1.0
3282776,False,2023-03,Spring-23,1.0
3282776,False,2023-04,Spring-23,0.967
3282776,False,2023-05,Spring-23,1.0
3282776,False,2023-06,Summer-23,1.0
3282776,False,2023-07,Summer-23,1.0
3282776,False,2023-08,Summer-23,1.0
3282776,False,2023-09,Fall-23,1.0
3282776,False,2023-10,Fall-23,1.0
3282776,False,2023-11,Fall-23,1.0
3282776,False,2023-12,Winter-23,1.0
3282776,False,2024-01,Winter-24,1.0
3282776,False,2024-02,Winter-24,1.0
3282776,False,2024-03,Spring-24,1.0
3329067,True,2023-03,Spring-23,0.0
3329067,True,2023-04,Spring-23,0.133
3329067,True,2023-05,Spring-23,0.71
3329067,True,2023-06,Summer-23,1.0
3329067,True,2023-07,Summer-23,0.742
3329067,True,2023-08,Summer-23,0.774
3329067,True,2023-09,Fall-23,1.0
3329067,True,2023-10,Fall-23,1.0
3329067,True,2023-11,Fall-23,1.0
3329067,True,2023-12,Winter-23,0.548
3329067,True,2024-01,Winter-24,0.0
3329067,True,2024-02,Winter-24,0.0
3329067,True,2024-03,Spring-24,0.0
3340282,True,2023-03,Spring-23,0.889
3340282,True,2023-04,Spring-23,0.8
3340282,True,2023-05,Spring-23,1.0
3340282,True,2023-06,Summer-23,1.0
3340282,True,2023-07,Summer-23,1.0
3340282,True,2023-08,Summer-23,1.0
3340282,True,2023-09,Fall-23,1.0
3340282,True,2023-10,Fall-23,1.0
3340282,True,2023-11,Fall-23,1.0
3340282,True,2023-12,Winter-23,1.0
3340282,True,2024-01,Winter-24,1.0
3340282,True,2024-02,Winter-24,1.0
3340282,True,2024-03,Spring-24,1.0
3378558,True,2023-03,Spring-23,1.0
3378558,True,2023-04,Spring-23,1.0
3378558,True,2023-05,Spring-23,0.742
3378558,True,2023-06,Summer-23,0.0
3378558,True,2023-07,Summer-23,0.742
3378558,True,2023-08,Summer-23,1.0
3378558,True,2023-09,Fall-23,0.6
3378558,True,2023-10,Fall-23,0.0
3378558,True,2023-11,Fall-23,0.0
3378558,True,2023-12,Winter-23,0.0
3378558,True,2024-01,Winter-24,0.0
3378558,True,2024-02,Winter-24,0.0
3378558,True,2024-03,Spring-24,0.0
3379920,True,2023-03,Spring-23,0.0
3379920,True,2023-04,Spring-23,0.0
3379920,True,2023-05,Spring-23,0.0
3379920,True,2023-06,Summer-23,0.0
3379920,True,2023-07,Summer-23,0.0
3379920,True,2023-08,Summer-23,0.0
3379920,True,2023-09,Fall-23,0.0
3379920,True,2023-10,Fall-23,0.0
3379920,True,2023-11,Fall-23,0.0
3379920,True,2023-12,Winter-23,0.0
3379920,True,2024-01,Winter-24,0.0
3379920,True,2024-02,Winter-24,0.0
3379920,True,2024-03,Spring-24,0.0
3380211,False,2023-03,Spring-23,0.889
3380211,False,2023-04,Spring-23,1.0
3380211,False,2023-05,Spring-23,0.935
3380211,False,2023-06,Summer-23,0.667
3380211,False,2023-07,Summer-23,0.0
3380211,False,2023-08,Summer-23,0.0
3380211,False,2023-09,Fall-23,0.0
3380211,False,2023-10,Fall-23,0.0
3380211,False,2023-11,Fall-23,0.0
3380211,False,2023-12,Winter-23,0.0
3380211,False,2024-01,Winter-24,0.0
3380211,False,2024-02,Winter-24,0.0
